id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
176,-100,-120.0,40,2.5,7.5,-83.47,11.8861,-100,77.75,26.7,1.215889,0.860855,5.7694,0.1266
175,-100,-120.0,40,2.5,7.0,-83.48,11.0096,-100,77.25,27.3,1.101899,0.655617,2.8903,0.181
178,-100,-120.0,40,2.5,8.5,-82.71,11.8543,-100,76.82,27.82,1.12561,0.644986,2.2642,0.1915
177,-100,-120.0,40,2.5,8.0,-83.31,11.353,-100,77.93,26.5,1.204254,0.713155,3.3545,0.1634
179,-100,-120.0,40,2.5,9.0,-83.16,12.0298,-100,76.79,27.86,1.146902,0.759507,4.9748,0.1307
180,-100,-120.0,40,2.5,9.5,-83.12,12.5177,-100,78.25,26.09,1.24019,0.779308,4.6294,0.1408
181,-100,-120.0,40,2.5,10.0,-82.89,12.6508,-100,77.8,26.64,1.170205,0.770671,5.2159,0.1379
182,-100,-120.0,40,2.5,10.5,-82.77,13.1553,-100,76.24,28.52,1.065064,0.629928,2.4473,0.1971
184,-100,-120.0,40,2.5,11.5,-82.37,13.1159,-100,77.5,27.0,1.144763,0.672966,2.9593,0.1836
185,-100,-120.0,40,2.5,12.0,-82.8,13.513,-100,77.55,26.94,1.154971,0.706425,3.5462,0.157
186,-100,-120.0,40,2.5,12.5,-82.38,14.1063,-100,78.3,26.05,1.182685,0.841621,6.1218,0.1178
187,-100,-120.0,40,2.5,13.0,-82.47,14.2662,-100,77.5,26.99,1.177923,0.722742,3.7213,0.1751
183,-100,-120.0,40,2.5,11.0,-82.73,12.9662,-100,78.72,25.53,1.223137,0.706785,3.5381,0.1433
188,-100,-120.0,40,2.5,13.5,-82.52,14.2124,-100,77.15,27.41,1.129649,0.708792,4.1385,0.1652
190,-100,-120.0,40,2.75,1.0,-82.74,10.0126,-100,77.97,26.43,1.235641,0.748176,4.767,0.1589
189,-100,-120.0,40,2.5,14.0,-81.69,14.6984,-100,77.97,26.44,1.22686,0.733359,3.3579,0.1724
191,-100,-120.0,40,2.75,1.5,-82.61,9.9259,-100,77.63,26.84,1.120193,0.657608,2.5713,0.1793
192,-100,-120.0,40,2.75,2.0,-82.95,10.7512,-100,78.56,25.73,1.210364,0.737798,3.4893,0.1572
193,-100,-120.0,40,2.75,2.5,-82.09,10.8964,-100,77.07,27.51,1.123993,0.697505,4.0657,0.1606
194,-100,-120.0,40,2.75,3.0,-82.77,10.4201,-100,76.23,28.53,1.027277,0.670041,4.7624,0.138
195,-100,-120.0,40,2.75,3.5,-82.36,11.5669,-100,77.16,27.41,1.110521,0.678494,3.4175,0.187
196,-100,-120.0,40,2.75,4.0,-82.54,11.1086,-100,77.75,26.7,1.181636,0.723079,3.5559,0.1588
199,-100,-120.0,40,2.75,5.5,-82.78,11.2277,-100,76.55,28.14,1.101884,0.720627,4.9428,0.1515
197,-100,-120.0,40,2.75,4.5,-82.24,11.702,-100,77.27,27.27,1.147499,0.73605,4.3513,0.1639
200,-100,-120.0,40,2.75,6.0,-82.28,11.4306,-100,77.36,27.17,1.248853,0.930985,7.1454,0.1082
198,-100,-120.0,40,2.75,5.0,-82.19,11.7217,-100,77.98,26.43,1.15459,0.740328,4.7733,0.1265
201,-100,-120.0,40,2.75,6.5,-82.23,11.9043,-100,76.72,27.93,1.056281,0.653573,3.4562,0.1728
202,-100,-120.0,40,2.75,7.0,-82.84,12.0696,-100,78.11,26.27,1.164575,0.72112,3.5358,0.1263
203,-100,-120.0,40,2.75,7.5,-82.54,12.7538,-100,78.06,26.33,1.196097,0.729939,4.4466,0.1536
204,-100,-120.0,40,2.75,8.0,-81.64,12.4418,-100,77.02,27.58,1.10723,0.703985,4.6442,0.1532
205,-100,-120.0,40,2.75,8.5,-81.63,12.5519,-100,77.57,26.92,1.1759,0.677982,2.5814,0.1928
206,-100,-120.0,40,2.75,9.0,-82.03,12.7392,-100,78.28,26.06,1.244777,0.766244,4.6301,0.1482
207,-100,-120.0,40,2.75,9.5,-81.47,13.0054,-100,77.26,27.29,1.124847,0.662222,2.4661,0.1894
209,-100,-120.0,40,2.75,10.5,-81.01,13.9177,-100,77.86,26.57,1.178622,0.719796,3.5481,0.1531
208,-100,-120.0,40,2.75,10.0,-81.64,13.5683,-100,78.13,26.24,1.188462,0.690428,2.9682,0.1636
210,-100,-120.0,40,2.75,11.0,-81.16,14.0687,-100,77.45,27.07,1.1001,0.684616,3.5692,0.1771
211,-100,-120.0,40,2.75,11.5,-81.38,14.24,-100,77.46,27.05,1.09101,0.727234,4.7584,0.1557
