id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
1019,-100,-40.0,30.0,2.0,5.5,-56.03,99.95,0.04,1.1028
1022,-100,-40.0,30.0,2.0,10.0,-67.7833,98.42,1.26,1.1021
1020,-100,-40.0,30.0,2.0,7.0,-70.27,99.95,0.04,1.1151
1015,-100,-40.0,25.0,4.0,10.0,-39.27,41.54,46.77,0.5851
1021,-100,-40.0,30.0,2.0,8.5,-66.62,99.75,0.2,2.3786
1024,-100,-40.0,30.0,2.5,2.5,-53.0,100.0,0.0,1.8998
1023,-100,-40.0,30.0,2.5,1.0,,100.0,0.0,0.0
1025,-100,-40.0,30.0,2.5,4.0,-55.43,99.99,0.01,1.0346
1026,-100,-40.0,30.0,2.5,5.5,-58.2467,99.28,0.57,1.1524
1028,-100,-40.0,30.0,2.5,8.5,-61.1067,95.6,3.52,1.1164
1029,-100,-40.0,30.0,2.5,10.0,-59.43,93.58,5.14,1.4934
1027,-100,-40.0,30.0,2.5,7.0,-57.88,96.97,2.42,1.0961
1030,-100,-40.0,30.0,3.0,1.0,-47.5,99.97,0.02,2.3155
1032,-100,-40.0,30.0,3.0,4.0,-52.545,99.15,0.68,1.0127
1031,-100,-40.0,30.0,3.0,2.5,-42.17,89.63,8.3,0.884
1033,-100,-40.0,30.0,3.0,5.5,-56.93,96.91,2.47,1.0209
1034,-100,-40.0,30.0,3.0,7.0,-54.66,89.48,8.42,1.273
1035,-100,-40.0,30.0,3.0,8.5,-51.9367,77.81,17.76,0.8944
1036,-100,-40.0,30.0,3.0,10.0,-53.3967,75.92,19.26,0.96
1037,-100,-40.0,30.0,3.5,1.0,-41.34,87.03,10.38,0.8677
1039,-100,-40.0,30.0,3.5,4.0,-52.17,93.24,5.4,1.6352
1038,-100,-40.0,30.0,3.5,2.5,-44.245,77.19,18.25,0.471
1040,-100,-40.0,30.0,3.5,5.5,-49.7367,73.4,21.28,0.5668
1043,-100,-40.0,30.0,3.5,10.0,-49.9467,78.03,17.58,1.5862
1041,-100,-40.0,30.0,3.5,7.0,-46.67,70.9,23.28,0.6435
1042,-100,-40.0,30.0,3.5,8.5,-50.58,69.68,24.26,0.6464
1044,-100,-40.0,30.0,4.0,1.0,-38.36,61.54,30.77,0.4885
1045,-100,-40.0,30.0,4.0,2.5,-42.25,57.51,34.0,0.4049
1046,-100,-40.0,30.0,4.0,4.0,-38.67,48.48,41.22,0.5624
1051,-100,-40.0,35.0,2.0,1.0,,100.0,0.0,0.0
1047,-100,-40.0,30.0,4.0,5.5,-38.3133,42.07,46.34,0.3493
1048,-100,-40.0,30.0,4.0,7.0,-42.4467,50.14,39.9,0.7294
1052,-100,-40.0,35.0,2.0,2.5,,100.0,0.0,0.0
1053,-100,-40.0,35.0,2.0,4.0,,100.0,0.0,0.0
1049,-100,-40.0,30.0,4.0,8.5,-41.54,39.86,48.11,0.5991
1054,-100,-40.0,35.0,2.0,5.5,,100.0,0.0,0.0
1050,-100,-40.0,30.0,4.0,10.0,-39.7767,38.58,49.14,0.5911
1055,-100,-40.0,35.0,2.0,7.0,-62.315,99.87,0.1,1.0595
1056,-100,-40.0,35.0,2.0,8.5,-66.0233,99.68,0.25,1.1406
1057,-100,-40.0,35.0,2.0,10.0,-69.4033,99.38,0.5,1.088
1058,-100,-40.0,35.0,2.5,1.0,,100.0,0.0,0.0
1059,-100,-40.0,35.0,2.5,2.5,,100.0,0.0,0.0
1060,-100,-40.0,35.0,2.5,4.0,-53.39,99.94,0.05,1.4898
1061,-100,-40.0,35.0,2.5,5.5,-54.115,97.95,1.64,2.1721
1062,-100,-40.0,35.0,2.5,7.0,-58.0733,97.75,1.8,1.4719
1065,-100,-40.0,35.0,3.0,1.0,-47.04,99.95,0.04,1.0268
1066,-100,-40.0,35.0,3.0,2.5,-45.1,99.23,0.61,2.2788
1064,-100,-40.0,35.0,2.5,10.0,-60.3,89.28,8.58,1.1356
1063,-100,-40.0,35.0,2.5,8.5,-62.2733,98.2,1.44,1.1823
1067,-100,-40.0,35.0,3.0,4.0,-52.6167,90.25,7.8,0.9148
1068,-100,-40.0,35.0,3.0,5.5,-50.95,83.78,12.98,0.8034
1069,-100,-40.0,35.0,3.0,7.0,-54.1767,85.72,11.43,0.9913
1070,-100,-40.0,35.0,3.0,8.5,-50.1,72.45,22.04,0.7263
1071,-100,-40.0,35.0,3.0,10.0,-52.2133,78.24,17.41,1.2834
1072,-100,-40.0,35.0,3.5,1.0,-43.485,86.66,10.67,0.3715
1073,-100,-40.0,35.0,3.5,2.5,-41.465,79.8,16.16,0.6679
1074,-100,-40.0,35.0,3.5,4.0,-47.29,74.33,20.54,0.4943
1077,-100,-40.0,35.0,3.5,8.5,-47.63,65.93,27.25,0.6474
1076,-100,-40.0,35.0,3.5,7.0,-44.97,62.07,30.35,0.749
1075,-100,-40.0,35.0,3.5,5.5,-45.48,66.46,26.84,0.5477
1078,-100,-40.0,35.0,3.5,10.0,-46.1867,57.69,33.85,0.9776
1079,-100,-40.0,35.0,4.0,1.0,-36.8233,59.15,32.68,0.4245
1080,-100,-40.0,35.0,4.0,2.5,-39.31,68.01,25.59,0.4059
1081,-100,-40.0,35.0,4.0,4.0,-38.9433,62.58,29.94,0.4516
1082,-100,-40.0,35.0,4.0,5.5,-39.4533,39.3,48.56,0.4391
1086,-100,-40.0,40.0,2.0,1.0,,100.0,0.0,0.0
1083,-100,-40.0,35.0,4.0,7.0,-39.0333,43.02,45.58,0.3917
1087,-100,-40.0,40.0,2.0,2.5,,100.0,0.0,0.0
1088,-100,-40.0,40.0,2.0,4.0,-57.0,100.0,0.0,1.3913
1089,-100,-40.0,40.0,2.0,5.5,,100.0,0.0,0.0
1090,-100,-40.0,40.0,2.0,7.0,-59.245,99.6,0.32,1.0144
1091,-100,-40.0,40.0,2.0,8.5,-65.8067,99.64,0.29,1.5426
1084,-100,-40.0,35.0,4.0,8.5,-42.0967,48.22,41.43,0.6071
1092,-100,-40.0,40.0,2.0,10.0,-69.0367,99.18,0.65,1.1053
1093,-100,-40.0,40.0,2.5,1.0,,100.0,0.0,0.0
1085,-100,-40.0,35.0,4.0,10.0,-38.2767,33.2,53.45,0.5215
1094,-100,-40.0,40.0,2.5,2.5,,100.0,0.0,0.0
1096,-100,-40.0,40.0,2.5,5.5,-55.98,99.93,0.05,3.1038
1095,-100,-40.0,40.0,2.5,4.0,-51.735,99.51,0.39,1.1031
1097,-100,-40.0,40.0,2.5,7.0,-56.5667,91.11,7.11,1.0115
1098,-100,-40.0,40.0,2.5,8.5,-58.0767,92.03,6.37,1.2223
1099,-100,-40.0,40.0,2.5,10.0,-59.6667,92.26,6.19,1.0723
1100,-100,-40.0,40.0,3.0,1.0,-41.96,92.99,5.61,0.8883
1102,-100,-40.0,40.0,3.0,4.0,-48.565,97.46,2.03,2.0916
1101,-100,-40.0,40.0,3.0,2.5,-44.685,93.66,5.07,1.0592
1103,-100,-40.0,40.0,3.0,5.5,-50.19,90.45,7.64,2.126
1105,-100,-40.0,40.0,3.0,8.5,-51.58,78.72,17.02,0.8933
1104,-100,-40.0,40.0,3.0,7.0,-49.2633,77.57,17.94,1.057
1106,-100,-40.0,40.0,3.0,10.0,-52.0467,83.64,13.09,2.1185
1107,-100,-40.0,40.0,3.5,1.0,-41.8933,72.71,21.84,0.2657
1108,-100,-40.0,40.0,3.5,2.5,-42.74,71.02,23.18,0.2067
1110,-100,-40.0,40.0,3.5,5.5,-44.3867,63.89,28.89,0.7354
1109,-100,-40.0,40.0,3.5,4.0,-41.6967,62.61,29.92,0.4884
1111,-100,-40.0,40.0,3.5,7.0,-44.2433,62.9,29.68,0.6765
1112,-100,-40.0,40.0,3.5,8.5,-46.6,64.83,28.14,0.5932
1113,-100,-40.0,40.0,3.5,10.0,-41.0,41.66,46.68,0.6349
1114,-100,-40.0,40.0,4.0,1.0,-36.89,47.02,42.39,0.2272
1115,-100,-40.0,40.0,4.0,2.5,-35.23,37.52,49.99,0.3563
1116,-100,-40.0,40.0,4.0,4.0,-34.79,39.73,48.22,0.4267
1117,-100,-40.0,40.0,4.0,5.5,-40.2433,49.87,40.11,0.4975
1121,-100,-40.0,45.0,2.0,1.0,,100.0,0.0,0.0
1118,-100,-40.0,40.0,4.0,7.0,-38.07,42.19,46.25,0.5094
1122,-100,-40.0,45.0,2.0,2.5,,100.0,0.0,0.0
1123,-100,-40.0,45.0,2.0,4.0,,100.0,0.0,0.0
1120,-100,-40.0,40.0,4.0,10.0,-33.1667,31.36,54.91,0.3906
1119,-100,-40.0,40.0,4.0,8.5,-38.3133,31.25,55.0,0.4654
1124,-100,-40.0,45.0,2.0,5.5,-57.95,99.95,0.04,1.088
1125,-100,-40.0,45.0,2.0,7.0,-61.01,99.83,0.14,3.478
1126,-100,-40.0,45.0,2.0,8.5,-67.33,99.64,0.29,1.3454
1127,-100,-40.0,45.0,2.0,10.0,-66.8733,98.25,1.4,1.1242
1128,-100,-40.0,45.0,2.5,1.0,-52.0,100.0,0.0,1.6388
1129,-100,-40.0,45.0,2.5,2.5,-47.11,99.72,0.22,1.5681
1130,-100,-40.0,45.0,2.5,4.0,-52.18,99.77,0.18,1.1582
1131,-100,-40.0,45.0,2.5,5.5,-55.2,99.67,0.26,1.5114
1132,-100,-40.0,45.0,2.5,7.0,-58.0,98.72,1.02,1.8783
1133,-100,-40.0,45.0,2.5,8.5,-55.32,91.74,6.61,1.4803
1134,-100,-40.0,45.0,2.5,10.0,-56.0667,87.38,10.1,1.398
1135,-100,-40.0,45.0,3.0,1.0,-45.87,99.21,0.64,1.0372
1136,-100,-40.0,45.0,3.0,2.5,-46.145,92.36,6.12,1.7953
1137,-100,-40.0,45.0,3.0,4.0,-50.1833,95.19,3.84,0.9881
1138,-100,-40.0,45.0,3.0,5.5,-51.0733,87.12,10.3,1.0224
1139,-100,-40.0,45.0,3.0,7.0,-53.4267,91.85,6.52,1.8632
1141,-100,-40.0,45.0,3.0,10.0,-53.3033,76.55,18.76,1.0992
1140,-100,-40.0,45.0,3.0,8.5,-48.6767,68.32,25.35,1.0399
1142,-100,-40.0,45.0,3.5,1.0,-40.0733,71.66,22.68,0.2052
1143,-100,-40.0,45.0,3.5,2.5,-40.17,48.64,41.09,0.199
1144,-100,-40.0,45.0,3.5,4.0,-41.99,53.26,37.39,0.4563
1145,-100,-40.0,45.0,3.5,5.5,-40.8767,51.0,39.2,0.4613
1147,-100,-40.0,45.0,3.5,8.5,-42.15,53.63,37.1,0.8259
1146,-100,-40.0,45.0,3.5,7.0,-39.22,39.39,48.49,0.5379
1148,-100,-40.0,45.0,3.5,10.0,-42.2367,51.42,38.87,0.7138
1149,-100,-40.0,45.0,4.0,1.0,-34.9767,40.22,47.82,0.2321
1150,-100,-40.0,45.0,4.0,2.5,-34.8867,49.78,40.18,0.3282
1151,-100,-40.0,45.0,4.0,4.0,-37.4967,35.02,51.99,0.4992
1152,-100,-40.0,45.0,4.0,5.5,-35.8,33.25,53.4,0.4325
1156,-100,-40.0,50.0,2.0,1.0,,100.0,0.0,0.0
1157,-100,-40.0,50.0,2.0,2.5,,100.0,0.0,0.0
1153,-100,-40.0,45.0,4.0,7.0,-33.5967,22.51,61.99,0.2746
1154,-100,-40.0,45.0,4.0,8.5,-33.1667,25.96,59.24,0.3333
1160,-100,-40.0,50.0,2.0,7.0,-61.8167,99.2,0.64,2.2059
1155,-100,-40.0,45.0,4.0,10.0,-35.3933,27.42,58.06,0.4134
1161,-100,-40.0,50.0,2.0,8.5,-64.2733,98.83,0.94,1.0598
1162,-100,-40.0,50.0,2.0,10.0,-65.1233,97.03,2.38,1.4156
1158,-100,-40.0,50.0,2.0,4.0,,100.0,0.0,0.0
1159,-100,-40.0,50.0,2.0,5.5,-57.305,99.74,0.21,1.1144
1163,-100,-40.0,50.0,2.5,1.0,,100.0,0.0,0.0
1165,-100,-40.0,50.0,2.5,4.0,-53.04,99.33,0.53,1.1401
1164,-100,-40.0,50.0,2.5,2.5,-49.13,99.95,0.04,1.1089
1167,-100,-40.0,50.0,2.5,7.0,-55.8433,91.2,7.04,1.3787
1166,-100,-40.0,50.0,2.5,5.5,-56.33,97.19,2.24,1.5135
1168,-100,-40.0,50.0,2.5,8.5,-58.1,93.07,5.55,1.1944
1171,-100,-40.0,50.0,3.0,2.5,-47.61,98.86,0.91,2.2555
1169,-100,-40.0,50.0,2.5,10.0,-58.3833,82.39,14.09,0.9246
1170,-100,-40.0,50.0,3.0,1.0,-41.185,74.3,20.56,0.2133
1172,-100,-40.0,50.0,3.0,4.0,-45.6967,73.15,21.48,0.4053
1174,-100,-40.0,50.0,3.0,7.0,-50.3833,84.89,12.09,1.6371
1173,-100,-40.0,50.0,3.0,5.5,-48.3833,82.67,13.86,1.3743
1175,-100,-40.0,50.0,3.0,8.5,-45.0733,54.57,36.35,0.7824
1176,-100,-40.0,50.0,3.0,10.0,-51.4967,75.34,19.73,0.9831
1178,-100,-40.0,50.0,3.5,2.5,-38.4167,64.25,28.6,0.4937
1177,-100,-40.0,50.0,3.5,1.0,-39.55,62.25,30.2,0.3597
1179,-100,-40.0,50.0,3.5,4.0,-39.9067,52.23,38.22,0.302
1180,-100,-40.0,50.0,3.5,5.5,-38.5567,35.65,51.48,0.4606
1181,-100,-40.0,50.0,3.5,7.0,-41.1967,48.92,40.87,0.6612
1185,-100,-40.0,50.0,4.0,2.5,-33.1167,34.75,52.2,0.2817
1183,-100,-40.0,50.0,3.5,10.0,-40.6467,41.67,46.67,0.5255
1186,-100,-40.0,50.0,4.0,4.0,-33.1833,37.69,49.85,0.3284
1184,-100,-40.0,50.0,4.0,1.0,-32.4667,31.09,55.14,0.3038
1182,-100,-40.0,50.0,3.5,8.5,-39.23,33.95,52.85,0.5234
1191,-100,-40.0,55.0,2.0,1.0,,100.0,0.0,0.0
1187,-100,-40.0,50.0,4.0,5.5,-31.2733,26.95,58.45,0.2871
1189,-100,-40.0,50.0,4.0,8.5,-32.9333,30.42,55.67,0.3269
1192,-100,-40.0,55.0,2.0,2.5,,100.0,0.0,0.0
1193,-100,-40.0,55.0,2.0,4.0,,100.0,0.0,0.0
1188,-100,-40.0,50.0,4.0,7.0,-33.0467,25.08,59.94,0.3701
1190,-100,-40.0,50.0,4.0,10.0,-34.0167,24.14,60.69,0.3832
1194,-100,-40.0,55.0,2.0,5.5,-61.25,100.0,0.0,2.6358
1196,-100,-40.0,55.0,2.0,8.5,-62.4633,98.1,1.52,2.0271
1198,-100,-40.0,55.0,2.5,1.0,-41.81,98.35,1.32,1.973
1195,-100,-40.0,55.0,2.0,7.0,-59.93,99.52,0.38,1.0658
1197,-100,-40.0,55.0,2.0,10.0,-64.69,96.92,2.47,1.1045
1199,-100,-40.0,55.0,2.5,2.5,-52.48,99.89,0.08,1.0057
1200,-100,-40.0,55.0,2.5,4.0,-50.005,95.39,3.69,1.0163
1201,-100,-40.0,55.0,2.5,5.5,-50.77,91.49,6.81,0.9962
1202,-100,-40.0,55.0,2.5,7.0,-54.4867,95.29,3.77,1.2314
1203,-100,-40.0,55.0,2.5,8.5,-54.78,85.04,11.97,1.1408
1205,-100,-40.0,55.0,3.0,1.0,-44.1433,73.33,21.34,0.1953
1204,-100,-40.0,55.0,2.5,10.0,-57.0767,81.96,14.43,0.8147
1206,-100,-40.0,55.0,3.0,2.5,-45.58,90.48,7.61,0.8859
1208,-100,-40.0,55.0,3.0,5.5,-47.3,71.09,23.13,0.5953
1207,-100,-40.0,55.0,3.0,4.0,-44.2467,73.19,21.45,1.0337
1209,-100,-40.0,55.0,3.0,7.0,-45.3667,64.24,28.62,0.6751
1210,-100,-40.0,55.0,3.0,8.5,-46.69,71.14,23.09,1.2138
1211,-100,-40.0,55.0,3.0,10.0,-49.43,66.22,27.02,0.8713
1212,-100,-40.0,55.0,3.5,1.0,-39.62,72.34,22.13,0.2666
1213,-100,-40.0,55.0,3.5,2.5,-38.95,48.85,40.93,0.2695
1214,-100,-40.0,55.0,3.5,4.0,-37.8833,44.49,44.41,0.4007
1216,-100,-40.0,55.0,3.5,7.0,-41.0533,56.79,34.57,0.6631
1215,-100,-40.0,55.0,3.5,5.5,-41.45,50.86,39.32,0.514
1218,-100,-40.0,55.0,3.5,10.0,-36.8933,36.85,50.52,0.5561
1219,-100,-40.0,55.0,4.0,1.0,-30.1833,31.21,55.03,0.3408
1220,-100,-40.0,55.0,4.0,2.5,-33.94,26.53,58.77,0.2783
1217,-100,-40.0,55.0,3.5,8.5,-38.3067,29.67,56.27,0.4834
1221,-100,-40.0,55.0,4.0,4.0,-32.5567,22.58,61.94,0.27
1222,-100,-40.0,55.0,4.0,5.5,-33.37,25.34,59.73,0.3007
1226,-100,-35.0,25.0,2.0,1.0,,100.0,0.0,0.0
1227,-100,-35.0,25.0,2.0,2.5,,100.0,0.0,0.0
1224,-100,-40.0,55.0,4.0,8.5,-30.1,25.39,59.69,0.309
1223,-100,-40.0,55.0,4.0,7.0,-32.8733,25.96,59.24,0.3222
1228,-100,-35.0,25.0,2.0,4.0,,100.0,0.0,0.0
1225,-100,-40.0,55.0,4.0,10.0,-31.4833,25.22,59.83,0.364
1229,-100,-35.0,25.0,2.0,5.5,,100.0,0.0,0.0
1231,-100,-35.0,25.0,2.0,8.5,-62.86,99.89,0.09,0.9988
1233,-100,-35.0,25.0,2.5,1.0,,100.0,0.0,0.0
1230,-100,-35.0,25.0,2.0,7.0,,100.0,0.0,0.0
1232,-100,-35.0,25.0,2.0,10.0,-73.1333,99.77,0.18,1.1511
1234,-100,-35.0,25.0,2.5,2.5,,100.0,0.0,0.0
1235,-100,-35.0,25.0,2.5,4.0,-53.0,100.0,0.0,4.4819
1236,-100,-35.0,25.0,2.5,5.5,-50.06,99.89,0.09,1.1157
1237,-100,-35.0,25.0,2.5,7.0,-63.82,99.98,0.02,2.2588
1238,-100,-35.0,25.0,2.5,8.5,-54.36,98.75,1.0,1.1263
1239,-100,-35.0,25.0,2.5,10.0,-66.7533,99.63,0.29,1.3809
1240,-100,-35.0,25.0,3.0,1.0,,100.0,0.0,0.0
1241,-100,-35.0,25.0,3.0,2.5,-45.6,99.99,0.01,0.9893
1242,-100,-35.0,25.0,3.0,4.0,-44.59,99.24,0.6,1.1109
1243,-100,-35.0,25.0,3.0,5.5,-51.285,97.01,2.39,1.1272
1244,-100,-35.0,25.0,3.0,7.0,-52.69,98.72,1.02,1.5534
1245,-100,-35.0,25.0,3.0,8.5,-57.2867,96.2,3.04,1.2631
1246,-100,-35.0,25.0,3.0,10.0,-55.9767,92.24,6.21,1.1319
1247,-100,-35.0,25.0,3.5,1.0,-43.62,99.94,0.05,1.0838
1248,-100,-35.0,25.0,3.5,2.5,-44.75,98.64,1.09,1.0301
1249,-100,-35.0,25.0,3.5,4.0,-44.375,90.13,7.9,0.8705
1250,-100,-35.0,25.0,3.5,5.5,-48.8267,95.01,3.99,2.1164
1252,-100,-35.0,25.0,3.5,8.5,-52.5033,89.78,8.18,1.2596
1251,-100,-35.0,25.0,3.5,7.0,-51.98,84.53,12.38,0.8603
1254,-100,-35.0,25.0,4.0,1.0,-39.72,93.39,5.29,1.7108
1255,-100,-35.0,25.0,4.0,2.5,-37.94,82.83,13.74,0.7829
1253,-100,-35.0,25.0,3.5,10.0,-50.43,83.28,13.38,1.0481
1256,-100,-35.0,25.0,4.0,4.0,-42.62,85.72,11.42,0.79
1257,-100,-35.0,25.0,4.0,5.5,-46.8667,74.51,20.39,0.4639
1258,-100,-35.0,25.0,4.0,7.0,-44.4733,72.14,22.29,0.3082
1262,-100,-35.0,30.0,2.0,2.5,,100.0,0.0,0.0
1259,-100,-35.0,25.0,4.0,8.5,-46.8133,80.59,15.53,1.3118
1261,-100,-35.0,30.0,2.0,1.0,,100.0,0.0,0.0
1263,-100,-35.0,30.0,2.0,4.0,,100.0,0.0,0.0
1260,-100,-35.0,25.0,4.0,10.0,-45.2533,71.52,22.78,1.0004
1264,-100,-35.0,30.0,2.0,5.5,-51.0,100.0,0.0,0.975
1265,-100,-35.0,30.0,2.0,7.0,-56.0,99.98,0.02,1.1084
1266,-100,-35.0,30.0,2.0,8.5,-65.59,99.96,0.03,2.2651
1268,-100,-35.0,30.0,2.5,1.0,,100.0,0.0,0.0
1267,-100,-35.0,30.0,2.0,10.0,-70.52,99.9,0.08,1.1627
1270,-100,-35.0,30.0,2.5,4.0,,100.0,0.0,0.0
1269,-100,-35.0,30.0,2.5,2.5,,100.0,0.0,0.0
1274,-100,-35.0,30.0,2.5,10.0,-64.9,99.71,0.24,2.6939
1271,-100,-35.0,30.0,2.5,5.5,-58.5,100.0,0.0,1.6085
1273,-100,-35.0,30.0,2.5,8.5,-66.6967,99.68,0.25,1.5285
1272,-100,-35.0,30.0,2.5,7.0,-57.9033,99.86,0.11,1.0636
1275,-100,-35.0,30.0,3.0,1.0,,100.0,0.0,0.0
1276,-100,-35.0,30.0,3.0,2.5,-43.37,99.9,0.08,1.1534
1277,-100,-35.0,30.0,3.0,4.0,-49.5,99.97,0.03,1.1055
1279,-100,-35.0,30.0,3.0,7.0,-56.0833,98.53,1.18,1.1887
1278,-100,-35.0,30.0,3.0,5.5,-50.6633,89.36,8.51,0.9156
1280,-100,-35.0,30.0,3.0,8.5,-57.54,96.67,2.67,1.1468
1282,-100,-35.0,30.0,3.5,1.0,-38.73,98.69,1.05,1.0325
1281,-100,-35.0,30.0,3.0,10.0,-59.5833,95.56,3.55,1.0761
1284,-100,-35.0,30.0,3.5,4.0,-46.52,96.05,3.16,1.0689
1285,-100,-35.0,30.0,3.5,5.5,-45.1133,85.65,11.48,1.1927
1286,-100,-35.0,30.0,3.5,7.0,-47.39,86.07,11.15,1.511
1283,-100,-35.0,30.0,3.5,2.5,-42.625,80.45,15.64,0.602
1287,-100,-35.0,30.0,3.5,8.5,-49.6867,81.41,14.87,0.9591
1288,-100,-35.0,30.0,3.5,10.0,-50.02,76.53,18.78,0.7869
1289,-100,-35.0,30.0,4.0,1.0,-39.38,76.14,19.09,0.4217
1290,-100,-35.0,30.0,4.0,2.5,-38.1,69.99,24.01,0.3465
1291,-100,-35.0,30.0,4.0,4.0,-38.0067,69.51,24.4,0.3904
1292,-100,-35.0,30.0,4.0,5.5,-40.38,69.89,24.1,0.5242
1293,-100,-35.0,30.0,4.0,7.0,-41.7533,66.27,26.99,0.7988
1294,-100,-35.0,30.0,4.0,8.5,-38.4133,56.95,34.45,0.7672
1296,-100,-35.0,35.0,2.0,1.0,,100.0,0.0,0.0
1297,-100,-35.0,35.0,2.0,2.5,,100.0,0.0,0.0
1298,-100,-35.0,35.0,2.0,4.0,,100.0,0.0,0.0
1299,-100,-35.0,35.0,2.0,5.5,,100.0,0.0,0.0
1295,-100,-35.0,30.0,4.0,10.0,-40.9833,56.18,35.06,0.6575
1301,-100,-35.0,35.0,2.0,8.5,-64.17,99.97,0.02,2.4358
1300,-100,-35.0,35.0,2.0,7.0,,100.0,0.0,0.0
1303,-100,-35.0,35.0,2.5,1.0,,100.0,0.0,0.0
1302,-100,-35.0,35.0,2.0,10.0,-68.0867,99.72,0.23,1.9447
1304,-100,-35.0,35.0,2.5,2.5,,100.0,0.0,0.0
1305,-100,-35.0,35.0,2.5,4.0,-62.0,100.0,0.0,0.6147
1306,-100,-35.0,35.0,2.5,5.5,-53.145,99.95,0.04,1.0956
1309,-100,-35.0,35.0,2.5,10.0,-61.5467,97.96,1.63,2.2499
1311,-100,-35.0,35.0,3.0,2.5,-43.85,99.89,0.09,2.2909
1307,-100,-35.0,35.0,2.5,7.0,-59.92,98.45,1.24,1.2158
1308,-100,-35.0,35.0,2.5,8.5,-62.2767,99.39,0.49,1.127
1310,-100,-35.0,35.0,3.0,1.0,-42.91,99.97,0.02,1.1132
1312,-100,-35.0,35.0,3.0,4.0,-47.425,99.37,0.5,1.2072
1314,-100,-35.0,35.0,3.0,7.0,-49.68,90.32,7.74,1.0959
1313,-100,-35.0,35.0,3.0,5.5,-52.17,97.43,2.06,1.1213
1315,-100,-35.0,35.0,3.0,8.5,-54.64,91.96,6.43,1.1507
1316,-100,-35.0,35.0,3.0,10.0,-54.9733,93.45,5.24,1.3115
1317,-100,-35.0,35.0,3.5,1.0,-38.34,99.11,0.72,1.2201
1318,-100,-35.0,35.0,3.5,2.5,-33.7,75.56,19.55,0.379
1319,-100,-35.0,35.0,3.5,4.0,-44.65,90.93,7.26,1.7395
1320,-100,-35.0,35.0,3.5,5.5,-46.7167,86.12,11.11,1.2657
1321,-100,-35.0,35.0,3.5,7.0,-49.67,88.92,8.87,1.0458
1322,-100,-35.0,35.0,3.5,8.5,-44.6367,71.21,23.04,1.0207
1323,-100,-35.0,35.0,3.5,10.0,-47.94,68.56,25.16,0.6399
1324,-100,-35.0,35.0,4.0,1.0,-32.2,58.64,33.09,0.2118
1325,-100,-35.0,35.0,4.0,2.5,-40.0167,68.42,25.27,0.3404
1327,-100,-35.0,35.0,4.0,5.5,-37.3033,58.63,33.1,0.4903
1326,-100,-35.0,35.0,4.0,4.0,-39.68,60.59,31.53,0.4751
1328,-100,-35.0,35.0,4.0,7.0,-38.4267,55.41,35.67,0.609
1331,-100,-35.0,40.0,2.0,1.0,,100.0,0.0,0.0
1329,-100,-35.0,35.0,4.0,8.5,-40.0633,56.96,34.44,0.6608
1330,-100,-35.0,35.0,4.0,10.0,-41.2133,63.61,29.11,0.9425
1332,-100,-35.0,40.0,2.0,2.5,,100.0,0.0,0.0
1334,-100,-35.0,40.0,2.0,5.5,,100.0,0.0,0.0
1335,-100,-35.0,40.0,2.0,7.0,,100.0,0.0,0.0
1333,-100,-35.0,40.0,2.0,4.0,,100.0,0.0,0.0
1336,-100,-35.0,40.0,2.0,8.5,-65.9,99.88,0.1,3.1693
1337,-100,-35.0,40.0,2.0,10.0,-65.7867,99.42,0.47,1.1501
1338,-100,-35.0,40.0,2.5,1.0,-47.0,100.0,0.0,1.4281
1339,-100,-35.0,40.0,2.5,2.5,,100.0,0.0,0.0
1341,-100,-35.0,40.0,2.5,5.5,-53.27,99.98,0.02,2.1598
1340,-100,-35.0,40.0,2.5,4.0,-49.4,100.0,0.0,1.2582
1343,-100,-35.0,40.0,2.5,8.5,-61.06,99.0,0.8,2.1839
1344,-100,-35.0,40.0,2.5,10.0,-56.05,95.76,3.39,2.0759
1342,-100,-35.0,40.0,2.5,7.0,-56.43,99.86,0.11,1.4196
1346,-100,-35.0,40.0,3.0,2.5,-46.47,99.99,0.01,0.9215
1345,-100,-35.0,40.0,3.0,1.0,-42.55,99.95,0.04,1.1504
1347,-100,-35.0,40.0,3.0,4.0,-50.555,99.8,0.16,2.2101
1348,-100,-35.0,40.0,3.0,5.5,-52.3367,98.68,1.05,2.1943
1349,-100,-35.0,40.0,3.0,7.0,-54.46,96.79,2.57,1.4302
1350,-100,-35.0,40.0,3.0,8.5,-51.61,92.05,6.36,1.8293
1351,-100,-35.0,40.0,3.0,10.0,-50.7133,86.27,10.98,1.5653
1353,-100,-35.0,40.0,3.5,2.5,-43.51,92.13,6.3,1.7623
1352,-100,-35.0,40.0,3.5,1.0,-37.405,75.1,19.92,0.303
1354,-100,-35.0,40.0,3.5,4.0,-44.19,89.47,8.42,1.5997
1355,-100,-35.0,40.0,3.5,5.5,-44.9167,82.32,14.14,0.8381
1356,-100,-35.0,40.0,3.5,7.0,-45.9133,75.97,19.22,0.82
1358,-100,-35.0,40.0,3.5,10.0,-43.65,69.08,24.74,1.0312
1359,-100,-35.0,40.0,4.0,1.0,-33.6,63.78,28.98,0.4168
1357,-100,-35.0,40.0,3.5,8.5,-45.41,66.61,26.71,0.7232
