id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
8395,-100,-30.0,40,2.0,13.0,-72.81,12.8422,-97,99.93,0.08,3.118165,1.080543,0.1327,0.0
8396,-100,-30.0,40,2.0,13.5,-68.89,13.8361,-99,99.92,0.09,3.492485,1.580718,0.1376,0.0
8398,-100,-30.0,40,2.25,1.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8397,-100,-30.0,40,2.0,14.0,-72.21,14.3416,-100,99.88,0.14,3.378279,1.23219,0.1804,0.0
8399,-100,-30.0,40,2.25,1.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8400,-100,-30.0,40,2.25,2.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8401,-100,-30.0,40,2.25,2.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8402,-100,-30.0,40,2.25,3.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8403,-100,-30.0,40,2.25,3.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8404,-100,-30.0,40,2.25,4.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8405,-100,-30.0,40,2.25,4.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8406,-100,-30.0,40,2.25,5.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8407,-100,-30.0,40,2.25,5.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8409,-100,-30.0,40,2.25,6.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8410,-100,-30.0,40,2.25,7.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8408,-100,-30.0,40,2.25,6.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8411,-100,-30.0,40,2.25,7.5,-47.0,0.0,-47,100.0,0.0,6.218937,0.0,0.0024,0.0
8412,-100,-30.0,40,2.25,8.0,-59.5,3.5,-63,100.0,0.0,3.246886,0.949275,0.0033,0.0
8413,-100,-30.0,40,2.25,8.5,-59.58,4.8074,-65,99.99,0.01,2.946966,1.628978,0.016,0.0
8414,-100,-30.0,40,2.25,9.0,-56.23,8.6858,-76,99.99,0.01,3.542465,0.78712,0.0269,0.0
8415,-100,-30.0,40,2.25,9.5,-65.77,9.5528,-80,99.99,0.02,3.850813,0.871268,0.047,0.0
8416,-100,-30.0,40,2.25,10.0,-67.85,9.8324,-83,99.98,0.02,3.17578,0.75919,0.0511,0.0
8417,-100,-30.0,40,2.25,10.5,-66.72,10.7592,-83,99.96,0.04,3.483994,0.82256,0.0941,0.0
8418,-100,-30.0,40,2.25,11.0,-71.3,11.5608,-94,99.96,0.05,3.603785,1.223051,0.0917,0.0
8419,-100,-30.0,40,2.25,11.5,-71.83,12.9417,-92,99.97,0.04,4.113117,1.379532,0.0671,0.0
8421,-100,-30.0,40,2.25,12.5,-69.18,12.3227,-99,99.88,0.15,3.263339,0.959274,0.2361,0.0
8420,-100,-30.0,40,2.25,12.0,-69.95,12.4644,-87,99.92,0.1,3.679409,1.073071,0.2117,0.0
8422,-100,-30.0,40,2.25,13.0,-70.13,14.6435,-100,99.8,0.24,3.184231,1.450159,0.5216,0.0
8423,-100,-30.0,40,2.25,13.5,-71.5,14.2351,-100,99.85,0.18,3.80936,1.056675,0.2966,0.0
8424,-100,-30.0,40,2.25,14.0,-72.42,15.1669,-100,99.8,0.24,4.077429,1.525761,0.2922,0.0
8425,-100,-30.0,40,2.5,1.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8426,-100,-30.0,40,2.5,1.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8427,-100,-30.0,40,2.5,2.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8428,-100,-30.0,40,2.5,2.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8429,-100,-30.0,40,2.5,3.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8430,-100,-30.0,40,2.5,3.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8431,-100,-30.0,40,2.5,4.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8432,-100,-30.0,40,2.5,4.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8433,-100,-30.0,40,2.5,5.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8434,-100,-30.0,40,2.5,5.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8435,-100,-30.0,40,2.5,6.0,-58.0,0.0,-58,100.0,0.0,5.763328,0.0,0.0024,0.0
8436,-100,-30.0,40,2.5,6.5,-53.33,5.7927,-61,100.0,0.0,3.635168,0.373753,0.0073,0.0
8437,-100,-30.0,40,2.5,7.0,-60.25,3.8586,-63,100.0,0.0,4.122714,1.108472,0.0053,0.0
8438,-100,-30.0,40,2.5,7.5,-55.4,9.7582,-70,100.0,0.0,5.854203,1.438977,0.0123,0.0
8439,-100,-30.0,40,2.5,8.0,-59.8,9.2736,-73,99.99,0.02,4.452499,1.014154,0.0508,0.0
8440,-100,-30.0,40,2.5,8.5,-61.66,7.9061,-70,99.99,0.01,4.23522,0.840187,0.0268,0.0
8441,-100,-30.0,40,2.5,9.0,-60.8,10.4036,-83,99.96,0.04,2.247519,0.836799,0.1431,0.0
8442,-100,-30.0,40,2.5,9.5,-62.81,11.3926,-82,99.94,0.07,2.136145,1.392022,0.2246,0.0
