id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
6071,-100,-38.0,55.0,3.0,5.5,-47.7833,76.3,18.96,0.6089
6072,-100,-38.0,55.0,3.0,6.0,-45.62,69.83,24.14,0.7067
6073,-100,-38.0,55.0,3.0,6.5,-45.4667,72.72,21.82,1.1203
6074,-100,-38.0,55.0,3.0,7.0,-45.83,72.87,21.7,0.9922
6077,-100,-38.0,55.0,3.0,8.5,-46.9767,67.99,25.61,0.6791
6075,-100,-38.0,55.0,3.0,7.5,-47.4233,71.4,22.88,0.7614
6076,-100,-38.0,55.0,3.0,8.0,-50.31,78.56,17.15,0.8776
6078,-100,-38.0,55.0,3.0,9.0,-46.0233,66.52,26.79,1.0007
6081,-100,-38.0,55.0,3.25,1.0,-42.63,82.25,14.21,0.8542
6079,-100,-38.0,55.0,3.0,9.5,-47.2033,63.99,28.81,0.8651
6082,-100,-38.0,55.0,3.25,1.5,-43.7933,90.45,7.64,0.846
6080,-100,-38.0,55.0,3.0,10.0,-45.26,57.69,33.85,0.7491
6083,-100,-38.0,55.0,3.25,2.0,-43.0333,73.25,21.4,0.2113
6085,-100,-38.0,55.0,3.25,3.0,-41.7333,72.2,22.24,0.4369
6084,-100,-38.0,55.0,3.25,2.5,-42.8467,74.41,20.47,0.7765
6086,-100,-38.0,55.0,3.25,3.5,-40.7567,68.37,25.31,0.7847
6087,-100,-38.0,55.0,3.25,4.0,-43.0433,69.39,24.49,0.8051
6088,-100,-38.0,55.0,3.25,4.5,-43.24,74.94,20.05,0.6448
6089,-100,-38.0,55.0,3.25,5.0,-42.2833,52.42,38.06,0.4351
6090,-100,-38.0,55.0,3.25,5.5,-43.0633,67.96,25.63,0.8789
6092,-100,-38.0,55.0,3.25,6.5,-46.8067,73.7,21.04,0.6857
6091,-100,-38.0,55.0,3.25,6.0,-43.29,64.88,28.1,0.6708
6093,-100,-38.0,55.0,3.25,7.0,-42.9433,59.35,32.52,0.5063
6095,-100,-38.0,55.0,3.25,8.0,-43.3467,56.86,34.51,0.5637
6094,-100,-38.0,55.0,3.25,7.5,-42.33,57.95,33.65,0.5641
6096,-100,-38.0,55.0,3.25,8.5,-43.28,57.78,33.78,0.7635
6097,-100,-38.0,55.0,3.25,9.0,-45.1833,61.47,30.82,0.6607
6098,-100,-38.0,55.0,3.25,9.5,-45.1367,59.1,32.72,0.7187
6099,-100,-38.0,55.0,3.25,10.0,-45.9267,59.26,32.6,0.6344
6100,-100,-38.0,55.0,3.5,1.0,-38.4367,64.15,28.69,0.2694
6101,-100,-38.0,55.0,3.5,1.5,-38.3667,60.8,31.36,0.5132
6102,-100,-38.0,55.0,3.5,2.0,-38.9,64.01,28.8,0.3732
6103,-100,-38.0,55.0,3.5,2.5,-40.0567,69.97,24.02,0.2482
6104,-100,-38.0,55.0,3.5,3.0,-37.91,58.95,32.84,0.5269
6105,-100,-38.0,55.0,3.5,3.5,-40.0,65.7,27.45,0.3438
6106,-100,-38.0,55.0,3.5,4.0,-39.9467,67.14,26.29,0.4971
6107,-100,-38.0,55.0,3.5,4.5,-37.5167,49.78,40.18,0.3763
6109,-100,-38.0,55.0,3.5,5.5,-39.75,59.2,32.64,0.4944
6108,-100,-38.0,55.0,3.5,5.0,-38.1467,48.3,41.37,0.5451
6110,-100,-38.0,55.0,3.5,6.0,-39.86,48.17,41.46,0.3953
6112,-100,-38.0,55.0,3.5,7.0,-39.63,47.28,42.18,0.5325
6113,-100,-38.0,55.0,3.5,7.5,-40.83,47.57,41.95,0.4648
6111,-100,-38.0,55.0,3.5,6.5,-37.3467,42.27,46.19,0.3774
6116,-100,-38.0,55.0,3.5,9.0,-40.49,57.52,33.98,0.6703
6114,-100,-38.0,55.0,3.5,8.0,-42.5167,54.4,36.48,0.6504
6115,-100,-38.0,55.0,3.5,8.5,-38.3267,43.77,45.0,0.5139
6117,-100,-38.0,55.0,3.5,9.5,-41.39,48.69,41.06,0.5517
6118,-100,-38.0,55.0,3.5,10.0,-38.5133,46.34,42.93,0.5596
6119,-100,-38.0,55.0,3.75,1.0,-34.4433,38.87,48.91,0.2992
6120,-100,-38.0,55.0,3.75,1.5,-34.3733,53.09,37.53,0.3759
6121,-100,-38.0,55.0,3.75,2.0,-32.0,45.53,43.58,0.2233
6122,-100,-38.0,55.0,3.75,2.5,-36.4067,44.08,44.74,0.2915
6123,-100,-38.0,55.0,3.75,3.0,-35.5,48.68,41.06,0.3597
6124,-100,-38.0,55.0,3.75,3.5,-36.41,43.65,45.08,0.4533
6126,-100,-38.0,55.0,3.75,4.5,-37.1967,50.5,39.6,0.6192
6125,-100,-38.0,55.0,3.75,4.0,-36.98,48.92,40.87,0.6566
6127,-100,-38.0,55.0,3.75,5.0,-34.4733,53.24,37.41,0.5356
6130,-100,-38.0,55.0,3.75,6.5,-35.1733,37.43,50.06,0.425
6129,-100,-38.0,55.0,3.75,6.0,-34.9267,36.45,50.83,0.4721
6128,-100,-38.0,55.0,3.75,5.5,-33.75,28.62,57.11,0.3641
6131,-100,-38.0,55.0,3.75,7.0,-36.29,38.26,49.4,0.3797
6132,-100,-38.0,55.0,3.75,7.5,-34.3067,28.91,56.87,0.3978
6133,-100,-38.0,55.0,3.75,8.0,-39.9867,47.2,42.25,0.5158
6134,-100,-38.0,55.0,3.75,8.5,-39.2667,50.74,39.41,0.644
6138,-100,-38.0,55.0,4.0,1.0,-30.2267,23.09,61.53,0.2029
6135,-100,-38.0,55.0,3.75,9.0,-36.4333,36.44,50.86,0.4814
6137,-100,-38.0,55.0,3.75,10.0,-34.4967,34.72,52.22,0.4714
6139,-100,-38.0,55.0,4.0,1.5,-26.88,26.83,58.54,0.2449
6136,-100,-38.0,55.0,3.75,9.5,-36.05,36.4,50.88,0.4996
6140,-100,-38.0,55.0,4.0,2.0,-29.52,27.55,57.96,0.2768
6142,-100,-38.0,55.0,4.0,3.0,-32.43,42.88,45.7,0.5154
6141,-100,-38.0,55.0,4.0,2.5,-30.0567,28.02,57.59,0.2876
6143,-100,-38.0,55.0,4.0,3.5,-32.4,41.83,46.54,0.2766
6145,-100,-38.0,55.0,4.0,4.5,-32.4433,42.99,45.61,0.2183
6144,-100,-38.0,55.0,4.0,4.0,-29.1,24.03,60.78,0.2742
6146,-100,-38.0,55.0,4.0,5.0,-30.5467,22.35,62.13,0.2931
6147,-100,-38.0,55.0,4.0,5.5,-29.8333,31.22,55.03,0.3462
6149,-100,-38.0,55.0,4.0,6.5,-35.2933,43.4,45.28,0.5323
6148,-100,-38.0,55.0,4.0,6.0,-31.88,37.63,49.9,0.3156
6150,-100,-38.0,55.0,4.0,7.0,-29.1133,21.82,62.56,0.2732
6151,-100,-38.0,55.0,4.0,7.5,-30.5367,26.96,58.43,0.3448
6153,-100,-38.0,55.0,4.0,8.5,-28.2333,20.89,63.3,0.2684
6152,-100,-38.0,55.0,4.0,8.0,-31.5333,29.16,56.67,0.4226
6154,-100,-38.0,55.0,4.0,9.0,-29.1967,21.71,62.64,0.314
6157,-100,-36.0,25.0,2.0,1.0,,100.0,0.0,0.0
6155,-100,-38.0,55.0,4.0,9.5,-30.0633,21.3,62.96,0.2964
6158,-100,-36.0,25.0,2.0,1.5,,100.0,0.0,0.0
6156,-100,-38.0,55.0,4.0,10.0,-32.26,24.94,60.06,0.3462
6159,-100,-36.0,25.0,2.0,2.0,,100.0,0.0,0.0
6160,-100,-36.0,25.0,2.0,2.5,,100.0,0.0,0.0
6161,-100,-36.0,25.0,2.0,3.0,,100.0,0.0,0.0
6162,-100,-36.0,25.0,2.0,3.5,,100.0,0.0,0.0
6163,-100,-36.0,25.0,2.0,4.0,,100.0,0.0,0.0
6164,-100,-36.0,25.0,2.0,4.5,,100.0,0.0,0.0
6165,-100,-36.0,25.0,2.0,5.0,,100.0,0.0,0.0
6167,-100,-36.0,25.0,2.0,6.0,-58.6,99.99,0.01,1.102
6166,-100,-36.0,25.0,2.0,5.5,,100.0,0.0,0.0
6168,-100,-36.0,25.0,2.0,6.5,-52.0,100.0,0.0,2.5739
6170,-100,-36.0,25.0,2.0,7.5,-60.0,100.0,0.0,2.361
6169,-100,-36.0,25.0,2.0,7.0,-60.0,100.0,0.0,2.7321
6172,-100,-36.0,25.0,2.0,8.5,-71.5933,99.97,0.02,1.9074
6171,-100,-36.0,25.0,2.0,8.0,-81.74,99.99,0.01,0.8619
6173,-100,-36.0,25.0,2.0,9.0,-69.785,99.98,0.01,1.5687
6174,-100,-36.0,25.0,2.0,9.5,-65.765,99.91,0.08,1.5143
6176,-100,-36.0,25.0,2.25,1.0,,100.0,0.0,0.0
6175,-100,-36.0,25.0,2.0,10.0,-73.5867,99.92,0.06,1.0907
6177,-100,-36.0,25.0,2.25,1.5,,100.0,0.0,0.0
6178,-100,-36.0,25.0,2.25,2.0,,100.0,0.0,0.0
6179,-100,-36.0,25.0,2.25,2.5,,100.0,0.0,0.0
6180,-100,-36.0,25.0,2.25,3.0,,100.0,0.0,0.0
6182,-100,-36.0,25.0,2.25,4.0,,100.0,0.0,0.0
6181,-100,-36.0,25.0,2.25,3.5,,100.0,0.0,0.0
6184,-100,-36.0,25.0,2.25,5.0,,100.0,0.0,0.0
6183,-100,-36.0,25.0,2.25,4.5,,100.0,0.0,0.0
6185,-100,-36.0,25.0,2.25,5.5,-64.0,100.0,0.0,2.096
6186,-100,-36.0,25.0,2.25,6.0,,100.0,0.0,0.0
6187,-100,-36.0,25.0,2.25,6.5,-59.5,100.0,0.0,2.4738
6190,-100,-36.0,25.0,2.25,8.0,-55.26,99.79,0.17,3.5317
6188,-100,-36.0,25.0,2.25,7.0,-60.92,99.99,0.01,2.3092
6189,-100,-36.0,25.0,2.25,7.5,-67.645,99.99,0.01,0.9385
6191,-100,-36.0,25.0,2.25,8.5,-67.43,99.95,0.04,0.984
6192,-100,-36.0,25.0,2.25,9.0,-65.17,99.93,0.06,2.1887
6193,-100,-36.0,25.0,2.25,9.5,-66.7433,99.41,0.47,1.0872
6194,-100,-36.0,25.0,2.25,10.0,-67.0733,99.22,0.63,1.2671
6195,-100,-36.0,25.0,2.5,1.0,,100.0,0.0,0.0
6196,-100,-36.0,25.0,2.5,1.5,,100.0,0.0,0.0
6197,-100,-36.0,25.0,2.5,2.0,,100.0,0.0,0.0
6198,-100,-36.0,25.0,2.5,2.5,,100.0,0.0,0.0
6201,-100,-36.0,25.0,2.5,4.0,,100.0,0.0,0.0
6200,-100,-36.0,25.0,2.5,3.5,,100.0,0.0,0.0
6199,-100,-36.0,25.0,2.5,3.0,,100.0,0.0,0.0
6202,-100,-36.0,25.0,2.5,4.5,-50.57,99.99,0.01,1.062
6203,-100,-36.0,25.0,2.5,5.0,,100.0,0.0,0.0
6204,-100,-36.0,25.0,2.5,5.5,-55.5,99.99,0.0,1.0132
6205,-100,-36.0,25.0,2.5,6.0,-54.84,99.97,0.02,2.2605
6206,-100,-36.0,25.0,2.5,6.5,-57.755,99.81,0.15,1.1025
6208,-100,-36.0,25.0,2.5,7.5,-56.63,99.12,0.71,2.2565
6207,-100,-36.0,25.0,2.5,7.0,-62.7033,99.95,0.04,1.1582
6210,-100,-36.0,25.0,2.5,8.5,-61.8667,99.15,0.68,1.7281
6211,-100,-36.0,25.0,2.5,9.0,-65.6333,99.8,0.16,2.21
6209,-100,-36.0,25.0,2.5,8.0,-62.5933,99.25,0.6,1.1869
6212,-100,-36.0,25.0,2.5,9.5,-62.5067,98.72,1.03,2.1351
6214,-100,-36.0,25.0,2.75,1.0,,100.0,0.0,0.0
6213,-100,-36.0,25.0,2.5,10.0,-61.97,98.13,1.49,2.0255
6215,-100,-36.0,25.0,2.75,1.5,,100.0,0.0,0.0
6216,-100,-36.0,25.0,2.75,2.0,,100.0,0.0,0.0
6217,-100,-36.0,25.0,2.75,2.5,,100.0,0.0,0.0
6218,-100,-36.0,25.0,2.75,3.0,,100.0,0.0,0.0
6219,-100,-36.0,25.0,2.75,3.5,,100.0,0.0,0.0
6220,-100,-36.0,25.0,2.75,4.0,-54.335,100.0,0.0,1.3397
6222,-100,-36.0,25.0,2.75,5.0,-51.27,99.94,0.05,2.46
6221,-100,-36.0,25.0,2.75,4.5,,100.0,0.0,0.0
6223,-100,-36.0,25.0,2.75,5.5,-53.37,99.91,0.07,1.1267
6224,-100,-36.0,25.0,2.75,6.0,-53.44,98.88,0.9,1.228
6225,-100,-36.0,25.0,2.75,6.5,-49.0,99.21,0.64,2.3893
6227,-100,-36.0,25.0,2.75,7.5,-63.6033,99.82,0.15,2.382
6226,-100,-36.0,25.0,2.75,7.0,-58.28,99.1,0.72,1.1706
6228,-100,-36.0,25.0,2.75,8.0,-61.5667,97.77,1.79,1.0213
6229,-100,-36.0,25.0,2.75,8.5,-59.42,95.44,3.64,0.9942
6230,-100,-36.0,25.0,2.75,9.0,-59.89,94.72,4.22,1.1094
6231,-100,-36.0,25.0,2.75,9.5,-56.8967,92.28,6.18,1.1574
6233,-100,-36.0,25.0,3.0,1.0,,100.0,0.0,0.0
6232,-100,-36.0,25.0,2.75,10.0,-59.5967,94.32,4.55,1.0479
6235,-100,-36.0,25.0,3.0,2.0,,100.0,0.0,0.0
6234,-100,-36.0,25.0,3.0,1.5,-49.0,100.0,0.0,2.313
6236,-100,-36.0,25.0,3.0,2.5,-41.82,99.36,0.51,1.5541
6238,-100,-36.0,25.0,3.0,3.5,-48.765,99.99,0.01,1.7682
6237,-100,-36.0,25.0,3.0,3.0,-47.33,99.99,0.0,2.0679
6239,-100,-36.0,25.0,3.0,4.0,-53.695,99.92,0.06,1.1046
6240,-100,-36.0,25.0,3.0,4.5,-50.55,99.96,0.03,1.8238
6241,-100,-36.0,25.0,3.0,5.0,-51.81,95.42,3.67,1.0708
6242,-100,-36.0,25.0,3.0,5.5,-51.04,98.96,0.83,2.2499
6243,-100,-36.0,25.0,3.0,6.0,-56.495,99.43,0.46,2.2041
6244,-100,-36.0,25.0,3.0,6.5,-54.69,93.54,5.17,0.994
6245,-100,-36.0,25.0,3.0,7.0,-56.4833,95.88,3.29,0.9999
6246,-100,-36.0,25.0,3.0,7.5,-60.7733,99.23,0.62,1.0579
6247,-100,-36.0,25.0,3.0,8.0,-58.2933,95.85,3.32,2.11
6250,-100,-36.0,25.0,3.0,9.5,-58.1867,95.65,3.48,1.2596
6249,-100,-36.0,25.0,3.0,9.0,-54.8267,93.35,5.32,1.8715
6248,-100,-36.0,25.0,3.0,8.5,-56.07,91.55,6.76,1.0992
6251,-100,-36.0,25.0,3.0,10.0,-59.14,94.02,4.78,2.0375
6252,-100,-36.0,25.0,3.25,1.0,-42.25,99.91,0.07,2.4087
6253,-100,-36.0,25.0,3.25,1.5,-42.73,99.93,0.05,1.193
6255,-100,-36.0,25.0,3.25,2.5,-45.94,99.98,0.01,2.5169
6254,-100,-36.0,25.0,3.25,2.0,-44.68,99.98,0.02,1.0716
6257,-100,-36.0,25.0,3.25,3.5,-41.9,98.57,1.15,2.3806
6256,-100,-36.0,25.0,3.25,3.0,-46.525,99.85,0.12,1.1449
6258,-100,-36.0,25.0,3.25,4.0,-46.78,99.12,0.71,2.4256
6260,-100,-36.0,25.0,3.25,5.0,-52.545,99.73,0.22,1.6353
6261,-100,-36.0,25.0,3.25,5.5,-53.74,99.74,0.2,2.1608
6259,-100,-36.0,25.0,3.25,4.5,-43.34,97.94,1.64,0.9845
6262,-100,-36.0,25.0,3.25,6.0,-54.8333,98.69,1.05,1.027
6263,-100,-36.0,25.0,3.25,6.5,-52.6667,93.73,5.02,1.1059
6264,-100,-36.0,25.0,3.25,7.0,-54.0,86.94,10.45,0.8136
6265,-100,-36.0,25.0,3.25,7.5,-51.4567,90.16,7.87,1.4396
6266,-100,-36.0,25.0,3.25,8.0,-53.3367,96.14,3.09,2.4039
6267,-100,-36.0,25.0,3.25,8.5,-54.74,89.64,8.29,1.0162
6269,-100,-36.0,25.0,3.25,9.5,-54.23,90.58,7.54,1.129
6272,-100,-36.0,25.0,3.5,1.5,-40.33,98.79,0.97,1.1767
6270,-100,-36.0,25.0,3.25,10.0,-53.5467,87.49,10.01,1.555
6271,-100,-36.0,25.0,3.5,1.0,-43.25,99.94,0.05,1.0311
6274,-100,-36.0,25.0,3.5,2.5,-43.35,99.85,0.12,1.0912
6273,-100,-36.0,25.0,3.5,2.0,-37.41,91.58,6.74,0.6556
6268,-100,-36.0,25.0,3.25,9.0,-54.3433,83.91,12.87,0.9456
6275,-100,-36.0,25.0,3.5,3.0,-45.66,86.22,11.02,0.5144
6276,-100,-36.0,25.0,3.5,3.5,-46.265,98.96,0.83,2.3073
6277,-100,-36.0,25.0,3.5,4.0,-47.51,96.72,2.63,2.1963
6278,-100,-36.0,25.0,3.5,4.5,-44.63,92.99,5.6,2.0876
6279,-100,-36.0,25.0,3.5,5.0,-49.5167,95.91,3.27,1.4591
6280,-100,-36.0,25.0,3.5,5.5,-47.795,96.17,3.07,2.1443
6282,-100,-36.0,25.0,3.5,6.5,-51.31,91.88,6.5,1.1455
6281,-100,-36.0,25.0,3.5,6.0,-47.8533,81.61,14.71,0.9109
6284,-100,-36.0,25.0,3.5,7.5,-48.8667,84.21,12.64,1.2223
6283,-100,-36.0,25.0,3.5,7.0,-50.79,82.12,14.31,0.9184
6285,-100,-36.0,25.0,3.5,8.0,-49.3067,82.9,13.68,1.213
6286,-100,-36.0,25.0,3.5,8.5,-49.4533,82.22,14.22,0.9491
6287,-100,-36.0,25.0,3.5,9.0,-45.0833,65.83,27.34,0.757
6288,-100,-36.0,25.0,3.5,9.5,-51.2167,78.5,17.2,0.8017
6289,-100,-36.0,25.0,3.5,10.0,-55.4667,91.58,6.74,1.387
6290,-100,-36.0,25.0,3.75,1.0,-38.27,97.84,1.73,1.0261
6291,-100,-36.0,25.0,3.75,1.5,-42.025,74.18,20.66,0.2734
6292,-100,-36.0,25.0,3.75,2.0,-39.16,97.35,2.12,1.0538
6293,-100,-36.0,25.0,3.75,2.5,-43.195,96.58,2.73,1.4945
6294,-100,-36.0,25.0,3.75,3.0,-43.125,88.37,9.31,1.3849
6296,-100,-36.0,25.0,3.75,4.0,-44.98,87.27,10.18,0.8997
6297,-100,-36.0,25.0,3.75,4.5,-47.5667,82.6,13.93,0.7187
6295,-100,-36.0,25.0,3.75,3.5,-43.62,79.15,16.68,0.5691
6298,-100,-36.0,25.0,3.75,5.0,-45.6867,85.12,11.91,0.716
6299,-100,-36.0,25.0,3.75,5.5,-47.6767,86.82,10.55,1.3804
6300,-100,-36.0,25.0,3.75,6.0,-45.1933,72.61,21.92,0.2876
6301,-100,-36.0,25.0,3.75,6.5,-44.7333,77.41,18.07,0.9281
6302,-100,-36.0,25.0,3.75,7.0,-46.8967,77.19,18.25,0.5513
6303,-100,-36.0,25.0,3.75,7.5,-45.7467,75.56,19.56,0.7521
6304,-100,-36.0,25.0,3.75,8.0,-47.68,74.18,20.66,0.616
6305,-100,-36.0,25.0,3.75,8.5,-49.1033,81.7,14.65,1.2122
6306,-100,-36.0,25.0,3.75,9.0,-48.05,71.76,22.6,0.8541
6309,-100,-36.0,25.0,4.0,1.0,-42.2533,87.58,9.94,0.8226
6310,-100,-36.0,25.0,4.0,1.5,-40.86,78.37,17.31,0.426
6307,-100,-36.0,25.0,3.75,9.5,-47.6133,70.87,23.31,0.9246
6308,-100,-36.0,25.0,3.75,10.0,-47.0733,66.5,26.8,0.8079
6311,-100,-36.0,25.0,4.0,2.0,-37.925,73.25,21.4,0.2282
6312,-100,-36.0,25.0,4.0,2.5,-39.385,77.19,18.25,0.4994
6313,-100,-36.0,25.0,4.0,3.0,-40.37,69.84,24.13,0.2894
6314,-100,-36.0,25.0,4.0,3.5,-37.28,71.55,22.76,0.2415
6315,-100,-36.0,25.0,4.0,4.0,-44.1,77.39,18.09,0.5477
6316,-100,-36.0,25.0,4.0,4.5,-41.12,62.35,30.13,0.366
6317,-100,-36.0,25.0,4.0,5.0,-45.32,79.94,16.05,0.6504
6318,-100,-36.0,25.0,4.0,5.5,-44.0233,71.7,22.64,0.2727
6319,-100,-36.0,25.0,4.0,6.0,-42.8633,70.57,23.54,0.55
6322,-100,-36.0,25.0,4.0,7.5,-44.0633,71.37,22.9,0.9945
6320,-100,-36.0,25.0,4.0,6.5,-46.3533,74.14,20.69,0.7203
6321,-100,-36.0,25.0,4.0,7.0,-40.1767,61.83,30.54,0.852
6323,-100,-36.0,25.0,4.0,8.0,-46.9333,67.94,25.65,0.7418
6325,-100,-36.0,25.0,4.0,9.0,-46.9033,71.12,23.1,0.6689
6324,-100,-36.0,25.0,4.0,8.5,-45.2,68.88,24.9,0.7914
6326,-100,-36.0,25.0,4.0,9.5,-42.0567,56.25,35.0,0.5096
6328,-100,-36.0,40.0,2.0,1.0,,100.0,0.0,0.0
6330,-100,-36.0,40.0,2.0,2.0,,100.0,0.0,0.0
6329,-100,-36.0,40.0,2.0,1.5,,100.0,0.0,0.0
6327,-100,-36.0,25.0,4.0,10.0,-43.5433,60.31,31.76,0.8683
6331,-100,-36.0,40.0,2.0,2.5,,100.0,0.0,0.0
6333,-100,-36.0,40.0,2.0,3.5,,100.0,0.0,0.0
6332,-100,-36.0,40.0,2.0,3.0,,100.0,0.0,0.0
6335,-100,-36.0,40.0,2.0,4.5,,100.0,0.0,0.0
6334,-100,-36.0,40.0,2.0,4.0,,100.0,0.0,0.0
6336,-100,-36.0,40.0,2.0,5.0,,100.0,0.0,0.0
6337,-100,-36.0,40.0,2.0,5.5,,100.0,0.0,0.0
6339,-100,-36.0,40.0,2.0,6.5,-63.0,100.0,0.0,1.5615
6338,-100,-36.0,40.0,2.0,6.0,-55.17,99.92,0.06,1.1045
6340,-100,-36.0,40.0,2.0,7.0,-65.12,99.99,0.01,1.0879
6341,-100,-36.0,40.0,2.0,7.5,-62.735,99.98,0.01,1.2093
6342,-100,-36.0,40.0,2.0,8.0,-67.72,99.59,0.33,1.1939
6343,-100,-36.0,40.0,2.0,8.5,-63.77,99.94,0.05,1.9731
6344,-100,-36.0,40.0,2.0,9.0,-67.5967,99.95,0.04,1.4973
6347,-100,-36.0,40.0,2.25,1.0,,100.0,0.0,0.0
6346,-100,-36.0,40.0,2.0,10.0,-69.7467,99.77,0.19,1.9395
6345,-100,-36.0,40.0,2.0,9.5,-68.285,99.77,0.18,1.1069
6348,-100,-36.0,40.0,2.25,1.5,,100.0,0.0,0.0
6351,-100,-36.0,40.0,2.25,3.0,,100.0,0.0,0.0
6350,-100,-36.0,40.0,2.25,2.5,,100.0,0.0,0.0
6349,-100,-36.0,40.0,2.25,2.0,,100.0,0.0,0.0
6352,-100,-36.0,40.0,2.25,3.5,,100.0,0.0,0.0
6353,-100,-36.0,40.0,2.25,4.0,,100.0,0.0,0.0
6354,-100,-36.0,40.0,2.25,4.5,,100.0,0.0,0.0
6356,-100,-36.0,40.0,2.25,5.5,-55.15,99.98,0.01,1.0967
6355,-100,-36.0,40.0,2.25,5.0,-53.535,99.93,0.05,1.1196
6358,-100,-36.0,40.0,2.25,6.5,-50.41,98.74,1.01,1.0371
6357,-100,-36.0,40.0,2.25,6.0,-56.385,99.96,0.03,1.3501
6359,-100,-36.0,40.0,2.25,7.0,-65.465,99.96,0.03,2.3873
6362,-100,-36.0,40.0,2.25,8.5,-68.4833,99.46,0.43,1.1447
6361,-100,-36.0,40.0,2.25,8.0,-58.4367,98.78,0.98,2.2872
6363,-100,-36.0,40.0,2.25,9.0,-66.1067,99.84,0.13,2.1786
6360,-100,-36.0,40.0,2.25,7.5,-64.5733,99.78,0.18,1.1242
6364,-100,-36.0,40.0,2.25,9.5,-64.3933,99.36,0.51,2.5463
6367,-100,-36.0,40.0,2.5,1.5,,100.0,0.0,0.0
6366,-100,-36.0,40.0,2.5,1.0,,100.0,0.0,0.0
6368,-100,-36.0,40.0,2.5,2.0,,100.0,0.0,0.0
6365,-100,-36.0,40.0,2.25,10.0,-64.1567,98.33,1.34,1.0631
6369,-100,-36.0,40.0,2.5,2.5,,100.0,0.0,0.0
6371,-100,-36.0,40.0,2.5,3.5,,100.0,0.0,0.0
6370,-100,-36.0,40.0,2.5,3.0,,100.0,0.0,0.0
6373,-100,-36.0,40.0,2.5,4.5,-51.67,100.0,0.0,1.4601
6372,-100,-36.0,40.0,2.5,4.0,-54.67,100.0,0.0,1.2581
6374,-100,-36.0,40.0,2.5,5.0,-53.12,99.99,0.01,2.2784
6375,-100,-36.0,40.0,2.5,5.5,-54.36,99.97,0.02,1.2511
6377,-100,-36.0,40.0,2.5,6.5,-58.21,99.88,0.1,3.3715
6376,-100,-36.0,40.0,2.5,6.0,-57.485,99.75,0.2,1.1333
6380,-100,-36.0,40.0,2.5,8.0,-58.14,97.89,1.69,2.2024
6378,-100,-36.0,40.0,2.5,7.0,-57.92,99.8,0.16,1.1262
6379,-100,-36.0,40.0,2.5,7.5,-57.94,95.06,3.95,1.1009
6383,-100,-36.0,40.0,2.5,9.5,-59.71,97.17,2.27,1.2878
6382,-100,-36.0,40.0,2.5,9.0,-57.94,95.44,3.64,1.1296
6381,-100,-36.0,40.0,2.5,8.5,-58.28,97.42,2.06,1.2412
6385,-100,-36.0,40.0,2.75,1.0,-51.0,100.0,0.0,1.1095
6384,-100,-36.0,40.0,2.5,10.0,-58.2033,95.83,3.34,1.9829
6386,-100,-36.0,40.0,2.75,1.5,,100.0,0.0,0.0
6388,-100,-36.0,40.0,2.75,2.5,-47.25,99.99,0.01,1.1708
6387,-100,-36.0,40.0,2.75,2.0,-41.53,98.99,0.81,1.0435
6390,-100,-36.0,40.0,2.75,3.5,-50.19,99.98,0.02,1.4859
6389,-100,-36.0,40.0,2.75,3.0,-48.75,100.0,0.0,1.0949
6391,-100,-36.0,40.0,2.75,4.0,-50.23,99.9,0.08,1.1181
6392,-100,-36.0,40.0,2.75,4.5,-50.48,99.74,0.21,1.2362
6394,-100,-36.0,40.0,2.75,5.5,-51.825,99.4,0.48,1.0807
6393,-100,-36.0,40.0,2.75,5.0,-51.865,98.64,1.09,1.1659
6395,-100,-36.0,40.0,2.75,6.0,-49.605,97.4,2.08,2.2338
6396,-100,-36.0,40.0,2.75,6.5,-53.81,98.52,1.19,1.5525
6397,-100,-36.0,40.0,2.75,7.0,-56.7033,99.5,0.4,2.7514
6398,-100,-36.0,40.0,2.75,7.5,-50.53,90.59,7.53,0.9473
6399,-100,-36.0,40.0,2.75,8.0,-54.89,96.03,3.18,2.1193
6401,-100,-36.0,40.0,2.75,9.0,-58.1733,94.03,4.78,1.0917
6400,-100,-36.0,40.0,2.75,8.5,-55.0033,94.7,4.24,1.1021
6403,-100,-36.0,40.0,2.75,10.0,-54.58,93.85,4.92,1.9523
6402,-100,-36.0,40.0,2.75,9.5,-55.88,91.15,7.08,1.0865
6404,-100,-36.0,40.0,3.0,1.0,-42.9,99.8,0.16,2.4079
6407,-100,-36.0,40.0,3.0,2.5,-42.91,99.44,0.44,2.2651
6406,-100,-36.0,40.0,3.0,2.0,-45.12,99.94,0.05,1.1571
6405,-100,-36.0,40.0,3.0,1.5,-36.21,87.2,10.24,0.5297
6408,-100,-36.0,40.0,3.0,3.0,-43.62,99.29,0.57,1.0303
6410,-100,-36.0,40.0,3.0,4.0,-48.6767,97.44,2.05,3.9771
6409,-100,-36.0,40.0,3.0,3.5,-44.885,98.87,0.9,1.1321
6411,-100,-36.0,40.0,3.0,4.5,-52.1,97.38,2.1,1.1321
6412,-100,-36.0,40.0,3.0,5.0,-48.31,97.1,2.32,1.4783
6413,-100,-36.0,40.0,3.0,5.5,-53.2867,97.25,2.2,2.097
6414,-100,-36.0,40.0,3.0,6.0,-50.8033,86.08,11.14,0.7967
